Id,Date,Message,Description,EntryDateTime,Status,NumberOfExchangeRates,NumberOfCrossRates
354,2005-11-27 00:00:00,Weekend,,2021-11-06 02:30:43.1721426,0,0,0
355,2005-11-28 00:00:00,,,2021-11-06 02:30:43.1847611,1,18,11
356,2005-11-29 00:00:00,,,2021-11-06 02:30:43.6043907,1,18,11
357,2005-11-30 00:00:00,,,2021-11-06 02:30:44.0109054,1,18,11
358,2005-12-01 00:00:00,,,2021-11-06 02:30:44.432514,1,18,11
359,2005-12-02 00:00:00,,,2021-11-06 02:30:54.8786379,1,18,11
360,2005-12-03 00:00:00,Weekend,,2021-11-06 02:30:55.299147,0,0,0
361,2005-12-04 00:00:00,Weekend,,2021-11-06 02:30:55.3124854,0,0,0
362,2005-12-05 00:00:00,,,2021-11-06 02:30:55.3262988,1,18,11
363,2005-12-06 00:00:00,,,2021-11-06 02:30:55.7187754,1,18,11
364,2005-12-07 00:00:00,,,2021-11-06 02:30:56.1514405,1,18,11
365,2005-12-08 00:00:00,,,2021-11-06 02:30:56.5985423,1,18,11
366,2005-12-09 00:00:00,,,2021-11-06 02:30:57.212661,1,18,11
367,2005-12-10 00:00:00,Weekend,,2021-11-06 02:30:57.6511641,0,0,0
368,2005-12-11 00:00:00,Weekend,,2021-11-06 02:30:57.6649239,0,0,0
369,2005-12-12 00:00:00,,,2021-11-06 02:30:57.680426,1,18,11
370,2005-12-13 00:00:00,,,2021-11-06 02:30:58.1274031,1,18,11
371,2005-12-14 00:00:00,,,2021-11-06 02:30:58.5713493,1,18,11
372,2005-12-15 00:00:00,,,2021-11-06 02:30:59.0228801,1,18,11
373,2005-12-16 00:00:00,,,2021-11-06 02:30:59.4870759,1,18,11
374,2005-12-17 00:00:00,Weekend,,2021-11-06 02:30:59.9675888,0,0,0
375,2005-12-18 00:00:00,Weekend,,2021-11-06 02:30:59.9809901,0,0,0
376,2005-12-19 00:00:00,,,2021-11-06 02:30:59.9941016,1,18,11
377,2005-12-20 00:00:00,,,2021-11-06 02:31:00.4847042,1,18,11
378,2005-12-21 00:00:00,,,2021-11-06 02:31:00.9661715,1,18,11
379,2005-12-22 00:00:00,,,2021-11-06 02:31:01.4564615,1,18,11
380,2005-12-23 00:00:00,,,2021-11-06 02:31:01.9507767,1,18,11
381,2005-12-24 00:00:00,Weekend,,2021-11-06 02:31:02.4495496,0,0,0
382,2005-12-25 00:00:00,Weekend,,2021-11-06 02:31:02.4660011,0,0,0
383,2005-12-26 00:00:00,,,2021-11-06 02:31:02.4833134,1,18,11
384,2005-12-27 00:00:00,,,2021-11-06 02:31:03.0048267,1,18,11
385,2005-12-28 00:00:00,,,2021-11-06 02:31:03.5111465,1,18,11
386,2005-12-29 00:00:00,,,2021-11-06 02:31:04.0088204,1,18,11
387,2005-12-30 00:00:00,,,2021-11-06 02:31:04.5365205,1,18,11
388,2005-12-31 00:00:00,Weekend,,2021-11-06 02:31:05.0801313,0,0,0
389,2006-01-01 00:00:00,First day of the year,,2021-11-06 02:31:05.0983077,0,0,0
390,2006-01-02 00:00:00,,,2021-11-06 02:31:05.116441,1,18,11
391,2006-01-03 00:00:00,,,2021-11-06 02:31:05.6922329,1,18,11
392,2006-01-04 00:00:00,,,2021-11-06 02:31:06.2506253,1,18,11
393,2006-01-05 00:00:00,,,2021-11-06 02:31:06.7962856,1,18,11
394,2006-01-06 00:00:00,,,2021-11-06 02:31:07.3659635,1,18,11
395,2006-01-07 00:00:00,Weekend,,2021-11-06 02:31:07.9247092,0,0,0
396,2006-01-08 00:00:00,Weekend,,2021-11-06 02:31:07.943248,0,0,0
397,2006-01-09 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 02:31:07.9620884,0,0,0
398,2006-01-10 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 02:31:08.1400364,0,0,0
399,2006-01-11 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 02:31:08.3113963,0,0,0
400,2006-01-12 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 02:31:08.4919619,0,0,0
401,2006-01-13 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 02:31:08.6878448,0,0,0
402,2006-01-14 00:00:00,Weekend,,2021-11-06 02:31:08.8726658,0,0,0
403,2006-01-15 00:00:00,Weekend,,2021-11-06 02:31:08.8929609,0,0,0
404,2006-01-16 00:00:00,,,2021-11-06 02:31:08.9133051,1,18,11
405,2006-01-17 00:00:00,,,2021-11-06 02:31:09.4798506,1,18,11
406,2006-01-18 00:00:00,,,2021-11-06 02:31:10.1256905,1,18,11
407,2006-01-19 00:00:00,,,2021-11-06 02:31:10.6806828,1,18,11
408,2006-01-20 00:00:00,,,2021-11-06 02:31:11.2674523,1,18,11
409,2006-01-21 00:00:00,Weekend,,2021-11-06 02:31:11.8705338,0,0,0
410,2006-01-22 00:00:00,Weekend,,2021-11-06 02:31:11.8908512,0,0,0
411,2006-01-23 00:00:00,,,2021-11-06 02:31:11.9113244,1,18,11
412,2006-01-24 00:00:00,,,2021-11-06 02:31:12.4955731,1,18,11
413,2006-01-25 00:00:00,,,2021-11-06 02:31:13.109694,1,18,11
414,2006-01-26 00:00:00,,,2021-11-06 02:31:13.7177773,1,18,11
415,2006-01-27 00:00:00,,,2021-11-06 02:31:14.3339716,1,18,11
416,2006-01-28 00:00:00,Weekend,,2021-11-06 02:31:14.9851535,0,0,0
417,2006-01-29 00:00:00,Weekend,,2021-11-06 02:31:15.0067474,0,0,0
418,2006-01-30 00:00:00,,,2021-11-06 02:31:15.0287911,1,18,11
419,2006-01-31 00:00:00,,,2021-11-06 02:31:15.637005,1,18,11
420,2006-02-01 00:00:00,,,2021-11-06 02:31:16.2586417,1,18,11
421,2006-02-02 00:00:00,,,2021-11-06 02:31:26.8949694,1,18,11
422,2006-02-03 00:00:00,,,2021-11-06 02:31:27.549223,1,18,11
423,2006-02-04 00:00:00,Weekend,,2021-11-06 02:31:28.2015957,0,0,0
424,2006-02-05 00:00:00,Weekend,,2021-11-06 02:31:28.221039,0,0,0
425,2006-02-06 00:00:00,,,2021-11-06 02:31:28.2434091,1,18,11
426,2006-02-07 00:00:00,,,2021-11-06 02:31:28.9520819,1,18,11
427,2006-02-08 00:00:00,,,2021-11-06 02:31:29.618143,1,18,11
428,2006-02-09 00:00:00,,,2021-11-06 02:31:30.3009639,1,18,11
429,2006-02-10 00:00:00,,,2021-11-06 02:31:30.9562733,1,18,11
430,2006-02-11 00:00:00,Weekend,,2021-11-06 02:31:31.7506181,0,0,0
431,2006-02-12 00:00:00,Weekend,,2021-11-06 02:31:31.7753225,0,0,0
432,2006-02-13 00:00:00,,,2021-11-06 02:31:31.7981263,1,18,11
433,2006-02-14 00:00:00,,,2021-11-06 02:31:32.5220376,1,18,11
434,2006-02-15 00:00:00,,,2021-11-06 02:31:33.2741283,1,18,11
435,2006-02-16 00:00:00,,,2021-11-06 02:31:34.0059763,1,18,11
436,2006-02-17 00:00:00,,,2021-11-06 02:31:34.8004326,1,18,11
437,2006-02-18 00:00:00,Weekend,,2021-11-06 02:31:35.5844414,0,0,0
438,2006-02-19 00:00:00,Weekend,,2021-11-06 02:31:35.6112877,0,0,0
439,2006-02-20 00:00:00,,,2021-11-06 02:31:35.6387459,1,18,11
440,2006-02-21 00:00:00,,,2021-11-06 02:31:36.4491979,1,18,11
441,2006-02-22 00:00:00,,,2021-11-06 02:31:37.4087196,1,18,11
442,2006-02-23 00:00:00,,,2021-11-06 02:31:38.3343291,1,18,11
443,2006-02-24 00:00:00,,,2021-11-06 02:31:39.2642308,1,18,11
444,2006-02-25 00:00:00,Weekend,,2021-11-06 02:31:40.0553681,0,0,0
445,2006-02-26 00:00:00,Weekend,,2021-11-06 02:31:40.0816709,0,0,0
446,2006-02-27 00:00:00,,,2021-11-06 02:31:40.1067776,1,18,11
447,2006-02-28 00:00:00,,,2021-11-06 02:31:41.0353636,1,18,11
448,2006-03-01 00:00:00,,,2021-11-06 02:31:41.8154301,1,18,11
449,2006-03-02 00:00:00,,,2021-11-06 02:31:52.6062644,1,18,11
450,2006-03-03 00:00:00,,,2021-11-06 02:31:53.3604706,1,18,11
451,2006-03-04 00:00:00,Weekend,,2021-11-06 02:31:54.1214556,0,0,0
452,2006-03-05 00:00:00,Weekend,,2021-11-06 02:31:54.144274,0,0,0
453,2006-03-06 00:00:00,,,2021-11-06 02:31:54.1683393,1,18,11
454,2006-03-07 00:00:00,,,2021-11-06 02:31:54.9313418,1,18,11
455,2006-03-08 00:00:00,,,2021-11-06 02:31:55.7134747,1,18,11
456,2006-03-09 00:00:00,,,2021-11-06 02:31:56.4892367,1,18,11
457,2006-03-10 00:00:00,,,2021-11-06 02:31:57.3002351,1,18,11
458,2006-03-11 00:00:00,Weekend,,2021-11-06 02:31:58.0958415,0,0,0
459,2006-03-12 00:00:00,Weekend,,2021-11-06 02:31:58.1210623,0,0,0
460,2006-03-13 00:00:00,,,2021-11-06 02:31:58.1447929,1,18,11
461,2006-03-14 00:00:00,,,2021-11-06 02:31:58.9834431,1,18,11
462,2006-03-15 00:00:00,,,2021-11-06 02:31:59.7935825,1,18,11
463,2006-03-16 00:00:00,,,2021-11-06 02:32:00.6148829,1,18,11
464,2006-03-17 00:00:00,,,2021-11-06 02:32:01.4908129,1,18,11
465,2006-03-18 00:00:00,Weekend,,2021-11-06 02:32:02.3304324,0,0,0
466,2006-03-19 00:00:00,Weekend,,2021-11-06 02:32:02.3576547,0,0,0
467,2006-03-20 00:00:00,,,2021-11-06 02:32:02.3831284,1,18,11
468,2006-03-21 00:00:00,,,2021-11-06 02:32:03.226313,1,18,11
469,2006-03-22 00:00:00,,,2021-11-06 02:32:04.063848,1,18,11
470,2006-03-23 00:00:00,,,2021-11-06 02:32:04.9246975,1,18,11
471,2006-03-24 00:00:00,,,2021-11-06 02:32:05.7958061,1,18,11
472,2006-03-25 00:00:00,Weekend,,2021-11-06 02:32:06.6408501,0,0,0
473,2006-03-26 00:00:00,Weekend,,2021-11-06 02:32:06.6686491,0,0,0
474,2006-03-27 00:00:00,,,2021-11-06 02:32:06.6943676,1,18,11
475,2006-03-28 00:00:00,,,2021-11-06 02:32:07.5827425,1,18,11
476,2006-03-29 00:00:00,,,2021-11-06 02:32:08.4615692,1,18,11
477,2006-03-30 00:00:00,,,2021-11-06 02:32:09.3475999,1,18,11
478,2006-03-31 00:00:00,,,2021-11-06 02:32:10.2404576,1,18,11
479,2006-04-01 00:00:00,Weekend,,2021-11-06 02:32:11.1196379,0,0,0
480,2006-04-02 00:00:00,Weekend,,2021-11-06 02:32:11.149223,0,0,0
481,2006-04-03 00:00:00,,,2021-11-06 02:32:11.1756508,1,18,11
482,2006-04-04 00:00:00,,,2021-11-06 02:32:12.0567308,1,18,11
483,2006-04-05 00:00:00,,,2021-11-06 02:32:12.9967301,1,18,11
484,2006-04-06 00:00:00,,,2021-11-06 02:32:13.8931308,1,18,11
485,2006-04-07 00:00:00,,,2021-11-06 02:32:14.7983218,1,18,11
486,2006-04-08 00:00:00,Weekend,,2021-11-06 02:32:15.7239371,0,0,0
487,2006-04-09 00:00:00,Weekend,,2021-11-06 02:32:15.7540351,0,0,0
488,2006-04-10 00:00:00,,,2021-11-06 02:32:15.7826166,1,18,11
489,2006-04-11 00:00:00,,,2021-11-06 02:32:16.7018929,1,18,11
490,2006-04-12 00:00:00,,,2021-11-06 02:32:17.6458556,1,18,11
491,2006-04-13 00:00:00,,,2021-11-06 02:32:18.5886568,1,18,11
492,2006-04-14 00:00:00,,,2021-11-06 02:32:19.5282314,1,18,11
493,2006-04-15 00:00:00,Weekend,,2021-11-06 02:32:20.4875934,0,0,0
494,2006-04-16 00:00:00,Weekend,,2021-11-06 02:32:20.5174462,0,0,0
495,2006-04-17 00:00:00,,,2021-11-06 02:32:20.5493798,1,18,11
496,2006-04-18 00:00:00,,,2021-11-06 02:32:21.5193883,1,18,11
497,2006-04-19 00:00:00,,,2021-11-06 02:32:22.4679721,1,18,11
498,2006-04-20 00:00:00,,,2021-11-06 02:32:23.4209466,1,18,11
499,2006-04-21 00:00:00,,,2021-11-06 02:32:24.4064077,1,18,11
500,2006-04-22 00:00:00,Weekend,,2021-11-06 02:32:25.37083,0,0,0
501,2006-04-23 00:00:00,Weekend,,2021-11-06 02:32:25.4004702,0,0,0
502,2006-04-24 00:00:00,,,2021-11-06 02:32:25.4303725,1,18,11
503,2006-04-25 00:00:00,,,2021-11-06 02:32:26.4232589,1,18,11
504,2006-04-26 00:00:00,,,2021-11-06 02:32:27.4104775,1,18,11
505,2006-04-27 00:00:00,,,2021-11-06 02:32:28.3877236,1,18,11
506,2006-04-28 00:00:00,,,2021-11-06 02:32:29.3930931,1,18,11
507,2006-04-29 00:00:00,Weekend,,2021-11-06 02:32:30.4761454,0,0,0
508,2006-04-30 00:00:00,Weekend,,2021-11-06 02:32:30.5085355,0,0,0
509,2006-05-01 00:00:00,,,2021-11-06 02:32:30.5441175,1,18,11
510,2006-05-02 00:00:00,,,2021-11-06 02:32:41.5706278,1,18,11
511,2006-05-03 00:00:00,,,2021-11-06 02:32:42.5842228,1,18,11
512,2006-05-04 00:00:00,,,2021-11-06 02:32:43.6230226,1,18,11
513,2006-05-05 00:00:00,,,2021-11-06 02:32:44.6546057,1,18,11
514,2006-05-06 00:00:00,Weekend,,2021-11-06 02:32:45.7127502,0,0,0
515,2006-05-07 00:00:00,Weekend,,2021-11-06 02:32:45.7463822,0,0,0
516,2006-05-08 00:00:00,,,2021-11-06 02:32:45.7780809,1,18,11
517,2006-05-09 00:00:00,,,2021-11-06 02:32:46.8560647,1,18,11
518,2006-05-10 00:00:00,,,2021-11-06 02:32:47.919963,1,18,11
519,2006-05-11 00:00:00,,,2021-11-06 02:32:48.9834609,1,18,11
520,2006-05-12 00:00:00,,,2021-11-06 02:32:50.0734219,1,18,11
521,2006-05-13 00:00:00,Weekend,,2021-11-06 02:32:51.1640809,0,0,0
522,2006-05-14 00:00:00,Weekend,,2021-11-06 02:32:51.2012747,0,0,0
523,2006-05-15 00:00:00,,,2021-11-06 02:32:51.2374595,1,18,11
524,2006-05-16 00:00:00,,,2021-11-06 02:32:52.3227705,1,18,11
525,2006-05-17 00:00:00,,,2021-11-06 02:32:53.4264808,1,18,11
526,2006-05-18 00:00:00,,,2021-11-06 02:32:54.5148538,1,18,11
527,2006-05-19 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 02:32:55.611183,0,0,0
528,2006-05-20 00:00:00,Weekend,,2021-11-06 02:32:55.8251397,0,0,0
529,2006-05-21 00:00:00,Weekend,,2021-11-06 02:32:55.8617045,0,0,0
530,2006-05-22 00:00:00,,,2021-11-06 02:32:55.8955012,1,18,11
531,2006-05-23 00:00:00,,,2021-11-06 02:32:57.0030378,1,18,11
532,2006-05-24 00:00:00,,,2021-11-06 02:32:59.3467732,1,18,11
533,2006-05-25 00:00:00,,,2021-11-06 02:33:00.4779734,1,18,11
534,2006-05-26 00:00:00,,,2021-11-06 02:33:01.6238518,1,18,11
535,2006-05-27 00:00:00,Weekend,,2021-11-06 02:33:02.7350339,0,0,0
536,2006-05-28 00:00:00,Weekend,,2021-11-06 02:33:02.7760799,0,0,0
537,2006-05-29 00:00:00,,,2021-11-06 02:33:02.8156496,1,18,11
538,2006-05-30 00:00:00,,,2021-11-06 02:33:03.930523,1,18,11
539,2006-05-31 00:00:00,,,2021-11-06 02:33:05.0508684,1,18,11
540,2006-06-01 00:00:00,,,2021-11-06 02:33:06.2167463,1,18,11
541,2006-06-02 00:00:00,,,2021-11-06 02:33:18.4462105,1,18,11
542,2006-06-03 00:00:00,Weekend,,2021-11-06 02:33:19.6000665,0,0,0
543,2006-06-04 00:00:00,Weekend,,2021-11-06 02:33:19.635375,0,0,0
544,2006-06-05 00:00:00,,,2021-11-06 02:33:19.671576,1,18,11
545,2006-06-06 00:00:00,,,2021-11-06 02:33:20.8379226,1,18,11
546,2006-06-07 00:00:00,,,2021-11-06 02:33:22.017825,1,18,11
547,2006-06-08 00:00:00,,,2021-11-06 02:33:23.2058265,1,18,11
548,2006-06-09 00:00:00,,,2021-11-06 02:33:24.4063615,1,18,11
549,2006-06-10 00:00:00,Weekend,,2021-11-06 02:33:25.5923879,0,0,0
550,2006-06-11 00:00:00,Weekend,,2021-11-06 02:33:25.6286057,0,0,0
551,2006-06-12 00:00:00,,,2021-11-06 02:33:25.6645366,1,18,11
552,2006-06-13 00:00:00,,,2021-11-06 02:33:26.8635287,1,18,11
553,2006-06-14 00:00:00,,,2021-11-06 02:33:28.0563417,1,18,11
554,2006-06-15 00:00:00,,,2021-11-06 02:33:29.3134363,1,18,11
555,2006-06-16 00:00:00,,,2021-11-06 02:33:30.5201803,1,18,11
556,2006-06-17 00:00:00,Weekend,,2021-11-06 02:33:31.7750018,0,0,0
557,2006-06-18 00:00:00,Weekend,,2021-11-06 02:33:31.8268721,0,0,0
558,2006-06-19 00:00:00,,,2021-11-06 02:33:31.8645934,1,18,11
559,2006-06-20 00:00:00,,,2021-11-06 02:33:33.0895064,1,18,11
560,2006-06-21 00:00:00,,,2021-11-06 02:33:34.3261627,1,18,11
561,2006-06-22 00:00:00,,,2021-11-06 02:33:36.5491778,1,18,11
562,2006-06-23 00:00:00,,,2021-11-06 02:33:37.7817914,1,18,11
563,2006-06-24 00:00:00,Weekend,,2021-11-06 02:33:39.0904107,0,0,0
564,2006-06-25 00:00:00,Weekend,,2021-11-06 02:33:39.1293327,0,0,0
565,2006-06-26 00:00:00,,,2021-11-06 02:33:39.1692253,1,18,11
566,2006-06-27 00:00:00,,,2021-11-06 02:33:40.4250525,1,18,11
567,2006-06-28 00:00:00,,,2021-11-06 02:33:41.6949361,1,18,11
568,2006-06-29 00:00:00,,,2021-11-06 02:33:42.9724692,1,18,11
569,2006-06-30 00:00:00,,,2021-11-06 02:33:44.2535535,1,18,11
570,2006-07-01 00:00:00,Weekend,,2021-11-06 02:33:45.5630527,0,0,0
571,2006-07-02 00:00:00,Weekend,,2021-11-06 02:33:45.6033388,0,0,0
572,2006-07-03 00:00:00,,,2021-11-06 02:33:45.6464092,1,18,11
573,2006-07-04 00:00:00,,,2021-11-06 02:33:47.1179656,1,18,11
574,2006-07-05 00:00:00,,,2021-11-06 02:33:48.4591242,1,18,11
601,2006-07-06 00:00:00,,,2021-11-06 02:40:47.7583562,1,18,11
602,2006-07-07 00:00:00,,,2021-11-06 02:40:48.9737619,1,18,11
603,2006-07-08 00:00:00,Weekend,,2021-11-06 02:40:49.3689742,0,0,0
604,2006-07-09 00:00:00,Weekend,,2021-11-06 02:40:49.3801269,0,0,0
605,2006-07-10 00:00:00,,,2021-11-06 02:40:49.39235,1,18,11
606,2006-07-11 00:00:00,,,2021-11-06 02:40:49.7450211,1,18,11
607,2006-07-12 00:00:00,,,2021-11-06 02:40:50.0747329,1,18,11
608,2006-07-13 00:00:00,,,2021-11-06 02:40:50.4125878,1,18,11
609,2006-07-14 00:00:00,,,2021-11-06 02:40:50.7387156,1,18,11
610,2006-07-15 00:00:00,Weekend,,2021-11-06 02:40:51.0968938,0,0,0
611,2006-07-16 00:00:00,Weekend,,2021-11-06 02:40:51.1089446,0,0,0
612,2006-07-17 00:00:00,,,2021-11-06 02:40:51.1204119,1,18,11
613,2006-07-18 00:00:00,,,2021-11-06 02:40:51.5565063,1,18,11
614,2006-07-19 00:00:00,,,2021-11-06 02:40:51.996876,1,18,11
615,2006-07-20 00:00:00,,,2021-11-06 02:40:52.3910788,1,18,11
616,2006-07-21 00:00:00,,,2021-11-06 02:40:52.7998336,1,18,11
617,2006-07-22 00:00:00,Weekend,,2021-11-06 02:40:53.1802416,0,0,0
618,2006-07-23 00:00:00,Weekend,,2021-11-06 02:40:53.2007741,0,0,0
619,2006-07-24 00:00:00,,,2021-11-06 02:40:53.2143312,1,18,11
620,2006-07-25 00:00:00,,,2021-11-06 02:40:53.6381134,1,18,11
621,2006-07-26 00:00:00,,,2021-11-06 02:40:54.0404025,1,18,11
622,2006-07-27 00:00:00,,,2021-11-06 02:40:54.4573791,1,18,11
623,2006-07-28 00:00:00,,,2021-11-06 02:40:54.8783592,1,18,11
624,2006-07-29 00:00:00,Weekend,,2021-11-06 02:40:55.2935322,0,0,0
625,2006-07-30 00:00:00,Weekend,,2021-11-06 02:40:55.3155351,0,0,0
626,2006-07-31 00:00:00,,,2021-11-06 02:40:55.3372429,1,18,11
627,2006-08-01 00:00:00,,,2021-11-06 02:40:55.7556658,1,18,11
628,2006-08-02 00:00:00,,,2021-11-06 02:41:06.2137384,1,18,11
629,2006-08-03 00:00:00,,,2021-11-06 02:41:06.6627489,1,18,11
630,2006-08-04 00:00:00,,,2021-11-06 02:41:07.1167835,1,18,11
631,2006-08-05 00:00:00,Weekend,,2021-11-06 02:41:07.5535748,0,0,0
632,2006-08-06 00:00:00,Weekend,,2021-11-06 02:41:07.5677052,0,0,0
633,2006-08-07 00:00:00,,,2021-11-06 02:41:07.5824697,1,18,11
634,2006-08-08 00:00:00,,,2021-11-06 02:41:08.0362767,1,18,11
635,2006-08-09 00:00:00,,,2021-11-06 02:41:08.4687346,1,18,11
636,2006-08-10 00:00:00,,,2021-11-06 02:41:08.9272416,1,18,11
637,2006-08-11 00:00:00,,,2021-11-06 02:41:09.3940275,1,18,11
638,2006-08-12 00:00:00,Weekend,,2021-11-06 02:41:09.9118179,0,0,0
639,2006-08-13 00:00:00,Weekend,,2021-11-06 02:41:09.9276004,0,0,0
640,2006-08-14 00:00:00,,,2021-11-06 02:41:09.9434875,1,18,11
641,2006-08-15 00:00:00,,,2021-11-06 02:41:10.4159077,1,18,11
642,2006-08-16 00:00:00,,,2021-11-06 02:41:10.9274402,1,18,11
643,2006-08-17 00:00:00,,,2021-11-06 02:41:11.4057635,1,18,11
644,2006-08-18 00:00:00,,,2021-11-06 02:41:11.8949231,1,18,11
645,2006-08-19 00:00:00,Weekend,,2021-11-06 02:41:12.4069012,0,0,0
646,2006-08-20 00:00:00,Weekend,,2021-11-06 02:41:12.4250789,0,0,0
647,2006-08-21 00:00:00,,,2021-11-06 02:41:12.4533627,1,18,11
648,2006-08-22 00:00:00,,,2021-11-06 02:41:12.9591407,1,18,11
649,2006-08-23 00:00:00,,,2021-11-06 02:41:13.4432634,1,18,11
650,2006-08-24 00:00:00,,,2021-11-06 02:41:13.9460904,1,18,11
651,2006-08-25 00:00:00,,,2021-11-06 02:41:14.4609756,1,18,11
652,2006-08-26 00:00:00,Weekend,,2021-11-06 02:41:14.9976526,0,0,0
653,2006-08-27 00:00:00,Weekend,,2021-11-06 02:41:15.0173352,0,0,0
654,2006-08-28 00:00:00,,,2021-11-06 02:41:15.0354526,1,18,11
655,2006-08-29 00:00:00,,,2021-11-06 02:41:15.5553648,1,18,11
656,2006-08-30 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 02:41:16.068507,0,0,0
657,2006-08-31 00:00:00,,,2021-11-06 02:41:16.276753,1,18,11
658,2006-09-01 00:00:00,,,2021-11-06 02:41:16.8202049,1,18,11
659,2006-09-02 00:00:00,Weekend,,2021-11-06 02:41:27.4223392,0,0,0
660,2006-09-03 00:00:00,Weekend,,2021-11-06 02:41:27.4412092,0,0,0
661,2006-09-04 00:00:00,,,2021-11-06 02:41:27.460866,1,18,11
662,2006-09-05 00:00:00,,,2021-11-06 02:41:28.0199676,1,18,11
663,2006-09-06 00:00:00,,,2021-11-06 02:41:28.594984,1,18,11
664,2006-09-07 00:00:00,,,2021-11-06 02:41:29.1667074,1,18,11
665,2006-09-08 00:00:00,,,2021-11-06 02:41:29.7344076,1,18,11
666,2006-09-09 00:00:00,Weekend,,2021-11-06 02:41:30.3455281,0,0,0
667,2006-09-10 00:00:00,Weekend,,2021-11-06 02:41:30.3657162,0,0,0
668,2006-09-11 00:00:00,,,2021-11-06 02:41:30.3856115,1,18,11
669,2006-09-12 00:00:00,,,2021-11-06 02:41:30.9617651,1,18,11
670,2006-09-13 00:00:00,,,2021-11-06 02:41:31.5291461,1,18,11
671,2006-09-14 00:00:00,,,2021-11-06 02:41:32.1101137,1,18,11
672,2006-09-15 00:00:00,,,2021-11-06 02:41:32.6981959,1,18,11
673,2006-09-16 00:00:00,Weekend,,2021-11-06 02:41:33.3076841,0,0,0
674,2006-09-17 00:00:00,Weekend,,2021-11-06 02:41:33.3301912,0,0,0
675,2006-09-18 00:00:00,,,2021-11-06 02:41:33.3512059,1,18,11
676,2006-09-19 00:00:00,,,2021-11-06 02:41:33.9676685,1,18,11
677,2006-09-20 00:00:00,,,2021-11-06 02:41:34.6103869,1,18,11
678,2006-09-21 00:00:00,,,2021-11-06 02:41:35.2293795,1,18,11
679,2006-09-22 00:00:00,,,2021-11-06 02:41:35.8382013,1,18,11
680,2006-09-23 00:00:00,Weekend,,2021-11-06 02:41:36.4520397,0,0,0
681,2006-09-24 00:00:00,Weekend,,2021-11-06 02:41:36.4746714,0,0,0
682,2006-09-25 00:00:00,,,2021-11-06 02:41:36.4970242,1,18,11
683,2006-09-26 00:00:00,,,2021-11-06 02:41:37.1450388,1,18,11
2001,2006-09-27 00:00:00,,,2021-11-06 03:39:42.3070214,1,18,11
2002,2006-09-28 00:00:00,,,2021-11-06 03:39:43.3173867,1,18,11
2003,2006-09-29 00:00:00,,,2021-11-06 03:39:43.6903112,1,18,11
2004,2006-09-30 00:00:00,Weekend,,2021-11-06 03:39:44.0365532,0,0,0
2005,2006-10-01 00:00:00,Weekend,,2021-11-06 03:39:44.0467717,0,0,0
2006,2006-10-02 00:00:00,,,2021-11-06 03:39:44.0569067,1,18,11
2007,2006-10-03 00:00:00,,,2021-11-06 03:39:44.3903116,1,18,11
2008,2006-10-04 00:00:00,,,2021-11-06 03:39:44.7030964,1,18,11
2009,2006-10-05 00:00:00,,,2021-11-06 03:39:45.0393755,1,18,11
2010,2006-10-06 00:00:00,,,2021-11-06 03:39:45.3679048,1,18,11
2011,2006-10-07 00:00:00,Weekend,,2021-11-06 03:39:45.6613437,0,0,0
2012,2006-10-08 00:00:00,Weekend,,2021-11-06 03:39:45.6708037,0,0,0
2013,2006-10-09 00:00:00,,,2021-11-06 03:39:45.680654,1,18,11
2014,2006-10-10 00:00:00,,,2021-11-06 03:39:45.9962794,1,18,11
2015,2006-10-11 00:00:00,,,2021-11-06 03:39:46.3443849,1,18,11
2016,2006-10-12 00:00:00,,,2021-11-06 03:39:46.6358087,1,18,11
2017,2006-10-13 00:00:00,,,2021-11-06 03:39:46.9734955,1,18,11
2018,2006-10-14 00:00:00,Weekend,,2021-11-06 03:39:47.3129299,0,0,0
2019,2006-10-15 00:00:00,Weekend,,2021-11-06 03:39:47.3304683,0,0,0
2020,2006-10-16 00:00:00,,,2021-11-06 03:39:47.3414819,1,18,11
2021,2006-10-17 00:00:00,,,2021-11-06 03:39:47.744888,1,18,11
2022,2006-10-18 00:00:00,,,2021-11-06 03:39:48.078967,1,18,11
2023,2006-10-19 00:00:00,,,2021-11-06 03:39:48.4327242,1,18,11
2024,2006-10-20 00:00:00,,,2021-11-06 03:39:48.7821291,1,18,11
2025,2006-10-21 00:00:00,Weekend,,2021-11-06 03:39:49.1524125,0,0,0
2026,2006-10-22 00:00:00,Weekend,,2021-11-06 03:39:49.1637463,0,0,0
2027,2006-10-23 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 03:39:49.1761029,0,0,0
2028,2006-10-24 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 03:39:49.412673,0,0,0
2029,2006-10-25 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 03:39:49.5877493,0,0,0
2030,2006-10-26 00:00:00,,,2021-11-06 03:39:49.7586179,1,18,11
